"","...1","...2","mean_growth_rate_diff","median_growth_rate_diff","mean_growth_rate_ratio","median_growth_rate_ratio","mean_birth_rate_diff","median_birth_rate_diff","mean_birth_rate_ratio","median_birth_rate_ratio","growthRate_hdi95_lower","growthRate_hdi95_upper","growthRate_hdi85_lower","growthRate_hdi85_upper","growthRate_hdi75_lower","growthRate_hdi75_upper","birthRate_hdi95_lower","birthRate_hdi95_upper","birthRate_hdi85_lower","birthRate_hdi85_upper","birthRate_hdi75_lower","birthRate_hdi75_upper","dr","minBirthRateESS","n","clock_model","true_birth_rate_diff_weighted"
"967",967,967,-0.0485188879637938,-0.0423063403309998,-0.57050899701547,0.340367254790956,-0.0193062171917876,-0.0265180011711723,1.36459563625323,0.789323652200321,-0.297168473616224,0.183659352803421,-0.204804401564218,0.121000015540282,-0.163952026059271,0.087722648783314,-0.214183949459424,0.197807496164762,-0.169450895488197,0.12196117313856,-0.146326611920538,0.0864077342519598,0.75,924.759922763877,15,"strict",0.070394744891515
"968",968,968,-0.0462442800111655,-0.0450559645977671,0.604810428907785,0.330302941665244,-0.0141716873153236,-0.0248250079590865,1.41457435503032,0.786975582183124,-0.263137506682438,0.183725065195529,-0.18413519091086,0.122035509654672,-0.150754145738918,0.0847651835304954,-0.197485333721921,0.20770665172217,-0.147202046229689,0.136143599802179,-0.135237618346421,0.0889250827225802,0.75,1063.86599331198,16,"strict",0.070394744891515
"969",969,969,0.0194649277182813,0.041407455552651,3.31425032345285,1.53014734859052,0.0592259038621803,0.071065204743616,2.52471254928488,1.74098295524759,-0.25460290510912,0.224353609131697,-0.135812875247414,0.184944532236892,-0.0717238796067286,0.167640405224813,-0.212750586286313,0.299184556591254,-0.138042268442744,0.235821994172893,-0.0886621685600898,0.211360214302896,0.75,571.577001425305,17,"strict",0.070394744891515
"970",970,970,-0.0445969543163966,-0.0404196093901017,0.535721383297921,0.391765824986018,-0.00851243576420949,-0.0172930833608467,1.55923187426501,0.847031854457032,-0.269138813103883,0.16877275313658,-0.189139693756339,0.109272035007775,-0.149115047805181,0.081263940597107,-0.196902330597683,0.208709977134785,-0.146668620866937,0.136983199037622,-0.132158043188442,0.0928761283300134,0.75,828.29169862511,18,"strict",0.070394744891515
"971",971,971,-0.0445373924504239,-0.0398742977328655,2.15521366277627,0.404815357992051,-0.00854312714045626,-0.0176489827355148,1.37437405937725,0.855592835770348,-0.287329565898493,0.185769725158357,-0.197362641884855,0.122508852020585,-0.155514443832174,0.0923088633546647,-0.204317099332666,0.199071734779365,-0.155522728313993,0.138404397364508,-0.136528053913921,0.100097059343531,0.75,1180.92555836066,19,"strict",0.070394744891515
"972",972,972,-0.0429335427766701,-0.0328246227965656,1.11085466739125,0.470920631074035,-0.00573098762231577,-0.00911150409288441,1.37918723755084,0.927386853007264,-0.297836772817878,0.196745032662184,-0.204754911756148,0.134488615153881,-0.162011765007542,0.0995426114366554,-0.227605907639713,0.227807512217004,-0.169757413355244,0.152866468745154,-0.1368694864352,0.11825854839171,0.75,637.662944609045,20,"strict",0.070394744891515
"973",973,973,-0.0552484719984037,-0.070280143939538,1.00856874576728,0.0583941933447367,-0.0299138814648322,-0.0597420278078994,1.9350594632576,0.596580187565546,-0.323094679006602,0.232165611572444,-0.23765734568587,0.17158184848089,-0.200990827467261,0.129424779030056,-0.263125010486981,0.252159062810987,-0.205926310992316,0.180526726472752,-0.195414443019807,0.121394451174869,0.75,486.200735769458,30,"strict",0.070394744891515
"974",974,974,0.0608741204823747,0.0675804374991883,2.22897964652338,2.1208914905208,0.112165749050201,0.11261846440093,4.57082828581621,2.5360305266578,-0.108486859115395,0.214424253847589,-0.0193137493860171,0.17258060549006,0.00162932151586656,0.147970916567916,-0.110230795069201,0.290922685950169,0.00273500509328563,0.245085022862011,0.024251067357213,0.204870734049508,0.75,808.547862082225,40,"strict",0.070394744891515
"975",975,975,-0.0419921133909543,-0.0403043626593239,18.8720014703412,0.272526498149557,-0.00445955649205455,-0.0154733794137328,2.15061908894722,0.861429812662044,-0.291061958825472,0.231118603859776,-0.203761682692834,0.142751821663423,-0.164743741387774,0.0981691581487308,-0.212169740669988,0.233089208530824,-0.161450414348289,0.146301414444003,-0.138489118651514,0.103378636989506,0.75,1600.45911795149,5,"strict",0.070394744891515
"976",976,976,0.0162081224083712,0.0260224239929819,22.4656295485434,1.4044462965028,0.0475225060445159,0.0514085593515883,1.76481560515968,1.59191969914908,-0.132777803669888,0.144023799839845,-0.0546006239463218,0.110495630872445,-0.0301904525860296,0.0886604726728251,-0.107569914310885,0.179015048325503,-0.046641357451082,0.144523603363072,-0.0145976127385193,0.127382277006825,0.75,815.288819504828,50,"strict",0.070394744891515
"977",977,977,-0.0385780877721841,-0.036456771320511,0.118159692241852,0.344881072121698,-0.00940449864909908,-0.0169352395065147,1.75248416724088,0.857065980109188,-0.275088011199711,0.202438979069909,-0.18779560009292,0.130312037278079,-0.152002112295263,0.0923850647777464,-0.21512729583792,0.218430978834488,-0.159402034571069,0.143755521001624,-0.132664740542358,0.105795136904463,0.75,1406.85275774055,6,"strict",0.070394744891515
"978",978,978,0.121000270405479,0.119925519183517,-17.5109486386821,2.74531287646131,0.145946101885564,0.142700079834879,19.4010327945124,2.96609092369563,0.0104995254501462,0.239655777354398,0.039773685084612,0.206870441248303,0.0544326308260224,0.188674406257724,0.0134326045082707,0.292599794176669,0.0458450162362733,0.238896022959562,0.0671920131922625,0.218335454887832,0.75,773.58215339018,60,"strict",0.070394744891515
"979",979,979,-0.0421893574434096,-0.0426478916828113,1.40641075999379,0.346522353437951,-0.00785209461972849,-0.0201950398262028,2.01394683744589,0.831422703852517,-0.277139636293468,0.199540342374367,-0.192053183576896,0.132136562397256,-0.156337981618213,0.0906953309192941,-0.216869481428875,0.220904513307955,-0.158757684434903,0.14465389694805,-0.1448330775942,0.0940049041348066,0.75,978.84630027382,7,"strict",0.070394744891515
"980",980,980,0.0881074264804924,0.088836961770209,2.58351038935364,2.48320918098702,0.0874621209070859,0.0905193226492854,2.55384964549375,2.01543430762638,0.00405081652139772,0.210955270929989,0.0266890804053534,0.157025562004398,0.0388968763928812,0.135926532474037,-0.0408148062589274,0.220497544908382,0.0104427061822392,0.176059727613144,0.0301262933496353,0.153552391655984,0.75,573.645333054256,70,"strict",0.070394744891515
"981",981,981,-0.0316810280759489,-0.0342817879078938,0.773241055946435,0.364765799590375,0.00333487068388326,-0.0111207722325516,4.71291061004918,0.894823606499204,-0.258748252236712,0.216087163511609,-0.183091715391584,0.131157029595058,-0.144825762999561,0.0951283215020743,-0.193321853267583,0.240979022174783,-0.146424922069317,0.152202111017932,-0.123915568100725,0.10889547733943,0.75,1051.35751967322,8,"strict",0.070394744891515
"982",982,982,0.0586147501463306,0.0669766316970459,2.96264746164023,2.22125668397346,0.064888590468682,0.0699185048844052,1.79747080950835,1.71202605372245,-0.0553645641135292,0.181667778576053,0.00585399388330721,0.133144731640145,0.0203845387790836,0.115629191361282,-0.0836577358601616,0.206448326740338,-0.0154609243297788,0.159055455458945,0.00690575906373944,0.137329469245228,0.75,710.215089737302,80,"strict",0.070394744891515
"983",983,983,-0.0446329074453288,-0.0440702111917303,-1.39975962265898,0.311975224485452,-0.0103612817866905,-0.0213325215122969,1.59544440610166,0.806481564018121,-0.265469002966764,0.176141486247558,-0.184339618766847,0.112453961685267,-0.149235204019836,0.0742475778896543,-0.189700312674786,0.19630611210314,-0.143595067039318,0.126194037751448,-0.132534422580958,0.0786713737427897,0.75,1337.85548591042,9,"strict",0.070394744891515
"984",984,984,0.0326249030748196,0.0607999158003164,2.35212348848175,2.02874697692603,0.0127503520782377,0.0255324729828932,1.29150749726166,1.17736819953094,-0.282708220575272,0.204289699274173,-0.0642401577541835,0.182990613953041,-0.00830221934916001,0.144270700003744,-0.195454012277991,0.173994723375061,-0.127307329766287,0.146353552974717,-0.0741969260921326,0.131718580478705,0.75,583.951153473531,90,"strict",0.070394744891515
"985",985,985,-0.0607862696064736,-0.0620370838993038,0.736780911818142,0.332386648624186,-0.0358326551847081,-0.0466286355362044,1.32810760319876,0.696189757847592,-0.316318647703034,0.207240898676153,-0.226981679496426,0.125430941225361,-0.190424461092283,0.0785497057559246,-0.250969575670342,0.21594094382742,-0.198273199107695,0.133524093583917,-0.178399071519399,0.0819977903320007,0.76,1305.2935709138,10,"strict",0.079074269503141
"986",986,986,0.0868935643787467,0.0848895595198803,-1.71449494447652,2.19096273095674,0.0754957931821562,0.0754814355445612,1.85099578006506,1.68660831416242,0.00303706476311669,0.183059571899139,0.0275864822440747,0.143014465023245,0.0386375728908886,0.126635195470085,-0.024925370822805,0.17593282987376,0.00986752250859457,0.143950880960742,0.0234750337810047,0.126622163069818,0.76,1146.21430784122,100,"strict",0.079074269503141
"987",987,987,-0.0745987797820524,-0.068644226059803,4.9613780985626,0.305431844406051,-0.0406570603037664,-0.0474137526368403,1.06396740180056,0.695807438685832,-0.32460018811342,0.16881990560565,-0.239695191381189,0.0993236935098618,-0.189844177473392,0.072713800802347,-0.246057679727734,0.184749493417796,-0.198793547421954,0.108548820325528,-0.167930931770625,0.0762788200867958,0.76,972.046017087357,20,"strict",0.079074269503141
"988",988,988,-0.0783241579304155,-0.065457067966244,0.478764108010128,0.332669075786708,-0.0433485444787576,-0.0485898818508464,0.907120257345337,0.696875793798047,-0.344073035123526,0.152006387137613,-0.243682567162647,0.0974719919686631,-0.19449372667814,0.070835396866606,-0.238125442188368,0.178345000107675,-0.185906637803643,0.107696057497451,-0.172226813181359,0.0623084594334966,0.76,815.251932706064,30,"strict",0.079074269503141
"989",989,989,-0.0802581973212885,-0.0730532768599094,0.471306802392532,0.29881353342425,-0.0378336835459137,-0.0436745455027222,0.877330023248718,0.711866943676963,-0.316160059464537,0.138808690350064,-0.230640761004729,0.0942719131039111,-0.192217547034606,0.0666708835139702,-0.221543857221391,0.15228313714008,-0.174813641366218,0.0983963358194065,-0.163220036864212,0.0584536655056673,0.76,1108.63886601725,40,"strict",0.079074269503141
"990",990,990,0.0230307124679015,0.0422466044350818,1.13790522640914,1.53444487233228,0.0427694200178994,0.0509525655381038,1.65075032632812,1.42786754406903,-0.200846043398253,0.197705286150781,-0.0799101186900427,0.160990811024131,-0.0328693648637821,0.13458687580249,-0.161916265987785,0.208876851281711,-0.0796100436127515,0.175181814722006,-0.0410816177087521,0.145674609586867,0.76,999.990847484983,50,"strict",0.079074269503141
"991",991,991,0.0974736420214813,0.114863327754203,-0.489023134950479,2.08698882480371,0.0978834908232644,0.108517953830494,9.28966800139242,2.1223763310325,-0.178223660786937,0.283752694114937,-0.00245069080398505,0.248028959062258,0.0389992760510676,0.223863012477199,-0.153097110155615,0.275252577910674,-0.017859734120883,0.255920588461365,0.0223028476669933,0.226101622003884,0.76,448.025339036801,60,"strict",0.079074269503141
"992",992,992,0.040932110677676,0.0686413012884058,-0.00107562781685642,1.96582785511969,0.0346384852918722,0.0452324971154628,1.70240685228362,1.34985675627768,-0.264348113252009,0.243952634193828,-0.053264350987323,0.202554611126991,-0.00442702851167454,0.156676292895349,-0.174160251451719,0.185511265248928,-0.0853342735770772,0.15687983066997,-0.0420796207331287,0.13315811128445,0.76,700.267559656392,70,"strict",0.079074269503141
"993",993,993,0.0698512714434508,0.0769940868024334,2.89062333590109,2.10968066971921,0.07322238027533,0.0767729780326399,2.05494366455328,1.71445703513217,-0.0771399381032436,0.224046643657074,-0.00148376639658621,0.158378525823426,0.0208665044019587,0.135868338742169,-0.0800674339556778,0.217920631224301,-0.0147654990933613,0.167382906665221,0.0124786886418306,0.148827445347058,0.76,1142.85114711568,80,"strict",0.079074269503141
"994",994,994,0.141926245126839,0.140399630303396,-29.2085340917625,3.53512970221267,0.102866865473488,0.101049176547536,5.51870002088858,1.95666922343648,0.0435718896979326,0.249562712423333,0.0656528818810551,0.217714904800029,0.0760264294359309,0.199298637424288,-0.0180534666244805,0.232046555765568,0.0170891625154017,0.191532200563012,0.0319475492915224,0.168937361078843,0.76,930.278536884945,90,"strict",0.079074269503141
"995",995,995,-0.0442225513159123,-0.0443452166189828,2.1902353949303,0.313792822816854,-0.0118389429522333,-0.024033925147928,2.14977788819412,0.799581087418008,-0.276584247127982,0.194379074504593,-0.189600220281627,0.131909367631972,-0.152230864751916,0.09588570442439,-0.213931698321015,0.226875742614296,-0.162772932036663,0.144557579434554,-0.142495009813219,0.0986838126042417,0.77,840.384080473742,10,"strict",0.071673915723298
"996",996,996,0.0834604000888862,0.0851166709018934,7.9402042418209,2.41510250609081,0.0714329598934385,0.0714940664982962,1.63229944411122,1.53256809934862,-0.00560933340802365,0.168542978624524,0.0235674326169182,0.145081961273406,0.0387015246801809,0.134131334194293,-0.0658924517662202,0.205442246955672,-0.0226605926199625,0.162757455053565,-0.00234210069554022,0.141619623358565,0.77,763.291987167494,100,"strict",0.071673915723298
"997",997,997,-0.0619072274893099,-0.053268352098094,0.478107319409106,0.276180277071009,-0.0220157580698905,-0.0297203142723293,1.09667493543048,0.768052573435774,-0.303409336900725,0.163922372706224,-0.222719853977948,0.0976093526518685,-0.174132267325465,0.0730654854419106,-0.207111349476207,0.179756065450514,-0.168844016328822,0.111572554758129,-0.145089407523368,0.0759242005590897,0.77,884.915026828765,20,"strict",0.071673915723298
"998",998,998,-0.0648895800386703,-0.0457365605732834,1.18763063478392,0.372118793549883,-0.0212730896488762,-0.0221453434897213,1.1382091328762,0.838916174879367,-0.347088091751804,0.155462915760513,-0.235236967738617,0.118485003420124,-0.185522317958165,0.0932840233406806,-0.215930402228097,0.188810909687008,-0.170633853830802,0.120613934586533,-0.141299251139772,0.0932139450542235,0.77,662.09059901625,30,"strict",0.071673915723298
"999",999,999,-0.10891046610998,-0.108886904426196,0.30084162141247,-0.153795514172408,-0.0642352276487519,-0.0821020111075001,0.891386170652598,0.536093593723992,-0.424722294480841,0.192575835644439,-0.321154168160257,0.134198699303347,-0.26536667912312,0.102283822470603,-0.280602569249119,0.191827097426525,-0.228792826026972,0.116615264102092,-0.208739583769606,0.0638353667677503,0.77,703.717915222989,40,"strict",0.071673915723298
"1000",1000,1000,-0.00125183179119025,0.0396135387071437,0.965691483400797,1.39783976466831,0.0111870116256099,0.0228999403299254,1.54100143932159,1.15027414199929,-0.375077854428064,0.228106029340611,-0.218507691739731,0.193707156527039,-0.0935438736354356,0.183923288930202,-0.222149786038493,0.226865991422511,-0.168709805285409,0.170758491653406,-0.125139545892481,0.150165459342647,0.77,536.261671438017,50,"strict",0.071673915723298
"1001",1001,1001,0.00374673493727989,0.0335597288029647,1.82243846582377,1.51296751739997,-0.0074705610468374,0.00448427643534333,1.14471106574135,1.02658601146189,-0.312262693570959,0.178358546300125,-0.0787875196213536,0.139266290504671,-0.0362112114657538,0.112481768109206,-0.261310191684412,0.18918684928934,-0.153113904913505,0.14849698862642,-0.1114717167981,0.120882208850929,0.77,390.725969384951,60,"strict",0.071673915723298
"1002",1002,1002,0.0301224455428945,0.0726251566228243,1.98422347445989,2.10316806237288,0.0303608830748658,0.0491702545447586,1.7488798479814,1.32988731228772,-0.393690203241436,0.25516929175673,-0.162051837132335,0.235171479050788,-0.0154970871372442,0.17664886160039,-0.235858237919945,0.235550574746349,-0.146807608720221,0.192464846243125,-0.0848165932268879,0.170793905789197,0.77,361.022952675208,70,"strict",0.071673915723298
"1003",1003,1003,0.0939477216746176,0.0959074835744735,1.84389987482569,2.75902427133937,0.0513385095765716,0.0579842161525788,1.54074346025758,1.42049864172527,0.0068044291343979,0.188397200354703,0.039187141643245,0.157410593169061,0.0507930757733529,0.142082659397264,-0.102467275905943,0.198838049932111,-0.050386393100302,0.159948094355122,-0.0243316248262939,0.139963045890498,0.77,326.795353688424,80,"strict",0.071673915723298
"1004",1004,1004,0.0795289784231453,0.0889576934646187,2.66414838010018,2.54418040755935,0.0503079654202559,0.0569413202583464,1.75202772615327,1.41984666549009,-0.0346164920639351,0.263507930385555,0.0150600365371074,0.169744132734368,0.0352523849295724,0.147263862265935,-0.12657288107554,0.216569328570359,-0.0601785787449622,0.16570847860588,-0.0266096620650201,0.145615448665595,0.77,530.271123952228,90,"strict",0.071673915723298
"1005",1005,1005,-0.047253420117184,-0.0461557217654177,3.63103678711356,0.325353197222707,-0.0121896622883589,-0.02393873849009,1.64945853242445,0.796801451415509,-0.278646507089753,0.191796062096933,-0.195017914028422,0.116470536866796,-0.161849763360425,0.0765900469006765,-0.208634170662253,0.211345627757396,-0.155652512640261,0.135892261630147,-0.137938408414407,0.0894540246997008,0.78,1424.00649650725,10,"strict",0.059687503535076
"1006",1006,1006,0.102167326300846,0.101335244747529,3.54739608423857,2.99064566370186,0.0740772996385034,0.0765674951059556,1.67524880751882,1.54274463398922,0.0135680173424001,0.188398415523613,0.0389277201125016,0.160941398686654,0.0515682201985702,0.14769836658904,-0.0735766757514879,0.214495259995108,-0.0236806039895369,0.175255262602912,-0.00018810226492205,0.155392037050093,0.78,462.192012286631,100,"strict",0.059687503535076
"1007",1007,1007,-0.0421957645901359,-0.0424357571457007,3.66140372236974,0.376085911061769,-0.00635699068487745,-0.0177246707830778,2.76959464927473,0.841947050205717,-0.255098096212899,0.180122241115471,-0.182043787310045,0.118225762667227,-0.149252576630938,0.0804510286576162,-0.181769017706985,0.196007825700297,-0.14473683369299,0.130095092143248,-0.131341290402519,0.0863133496558038,0.78,1154.87251034182,20,"strict",0.059687503535076
"1008",1008,1008,-0.030896746103789,-0.013119302462333,1.06799905105647,0.718621369420666,0.00684551005223647,0.0076869581853974,1.69157373862591,1.06565498651126,-0.291069542119018,0.194584266823355,-0.193414852833272,0.140103576314089,-0.144949894630643,0.113068450002071,-0.193236859871403,0.212052386175183,-0.150968947376006,0.152090663841324,-0.126863352147132,0.121680656973362,0.78,866.899131185516,30,"strict",0.059687503535076
"1009",1009,1009,-0.0221285015946553,0.00585649091627633,1.86765496868867,0.97164945922476,0.00890337870730015,0.0205763130449845,1.76462160019686,1.18063328279333,-0.293966141413559,0.18847969293861,-0.195672805380847,0.140712903470679,-0.135150998855595,0.123223319074498,-0.20351093862069,0.216082722128814,-0.156043640045698,0.150740159550948,-0.132436449714388,0.122672755721395,0.78,452.483968069103,40,"strict",0.059687503535076
"1010",1010,1010,-0.0601372523418899,-0.0543259770396008,0.258994766879459,0.0782498191761025,-0.0235270439408504,-0.0369612483670946,1.35369075020236,0.759846966943288,-0.364616982275646,0.21593068967547,-0.261952814547539,0.169129868051793,-0.208163522789956,0.143906958017806,-0.229010026411035,0.215598982351322,-0.19264044649181,0.151182306264592,-0.174955827043659,0.113855188673101,0.78,616.787820131587,50,"strict",0.059687503535076
"1011",1011,1011,0.0496847464982564,0.0612293902827381,3.36886805137584,2.00389430390476,0.0521181246990146,0.0602057238253752,1.98113697347259,1.54455398714291,-0.163798453193888,0.237209738491363,-0.0305740366557335,0.171986048466319,-0.00780178759442607,0.134003538019818,-0.152462667678701,0.21928560922944,-0.064266225064738,0.188515984381936,-0.0324494575627318,0.155618868294656,0.78,481.868672730237,60,"strict",0.059687503535076
"1012",1012,1012,-0.00130156596715287,0.0480907046437446,6.59483929446162,1.43361804066533,0.00041617798491526,0.0174383682569354,1.41428368650477,1.11022556419824,-0.367345897493072,0.237872448062107,-0.228180430936195,0.211480487687441,-0.126991993980347,0.20280702096543,-0.242557837095462,0.217002414916258,-0.182551520932441,0.169371086051546,-0.126378832467148,0.161928868053976,0.78,415.884340213107,70,"strict",0.059687503535076
"1013",1013,1013,0.089159230125489,0.0847183134997911,13.1915323155175,2.42800708768774,0.0816916648193283,0.0821006246670747,2.73772136335692,1.86898695470384,-0.00456064378054359,0.20048059825715,0.0175452465318822,0.155577922101523,0.0307387829794003,0.135165333659151,-0.03967997550319,0.208193283824651,-0.00066284173008521,0.167058982189084,0.0201348947952626,0.147367425497636,0.78,803.408957818295,80,"strict",0.059687503535076
"1014",1014,1014,0.103247506698579,0.0975544748524335,9.36908075091393,2.5139846421855,0.102579893669378,0.103124700816042,3.12755884872689,1.94529826294079,-0.0219735376647386,0.24532988397802,0.00555401164226947,0.182026603702866,0.0238962761185792,0.154471494338502,-0.0570797664630337,0.263076573852885,-0.00869479475836571,0.210789946019196,0.0212173304169735,0.188231885714532,0.78,668.839473690521,90,"strict",0.059687503535076
"1015",1015,1015,-0.0500167475916753,-0.0471578546440818,-1.33824281948262,0.287123255813194,-0.0178413886242753,-0.0257743817543869,1.44068979637092,0.778320168443897,-0.284587150998485,0.181563777720405,-0.199599194199718,0.111048999604845,-0.154471087826949,0.0787136570827566,-0.212394597557707,0.193230304244815,-0.152928776079501,0.128176454651605,-0.137983950955733,0.0809395002115306,0.79,1153.39188460089,10,"strict",0.078910219287159
"1016",1016,1016,0.0700673712264143,0.0681652099304593,1.88933391242496,2.30826252270848,0.0396073006763627,0.0395837763825312,1.40880301738417,1.25733386646536,-0.0405651631787112,0.185295140193043,-0.0103653833987168,0.145735489100788,0.00880622363564708,0.129859910661422,-0.113040426947734,0.194485059682417,-0.0719689705825931,0.144670851499082,-0.0507708319465626,0.11882509713445,0.79,698.763062871926,100,"strict",0.078910219287159
"1017",1017,1017,-0.039625130337651,-0.0459655386533658,1.30847832798959,0.264991028551428,-0.00669776509772055,-0.0236717460235145,1.67393963511094,0.785676395911288,-0.25212268570795,0.194094209498535,-0.190086060319723,0.119949855941632,-0.153737198179193,0.0880553735911312,-0.188438544701911,0.22368843503851,-0.145857181500154,0.146741341934986,-0.130571768033115,0.100990069670774,0.79,441.937631251629,20,"strict",0.078910219287159
"1018",1018,1018,-0.0666601649993021,-0.0671767223912234,0.908881289018542,0.12635305740158,-0.0268549917454752,-0.0427894780120941,1.02882511045785,0.649403941996302,-0.28998619180367,0.150740457522413,-0.206254892908633,0.0963661088694566,-0.174727996540505,0.0568622319327568,-0.190277638697018,0.181083886793304,-0.153706165733244,0.107783925026424,-0.145334651621167,0.0593780417174482,0.79,852.534648373676,30,"strict",0.078910219287159
"1019",1019,1019,-0.0700717209568921,-0.0656338483255912,0.300719694617624,0.129663444366812,-0.0325457460813456,-0.0474024355683506,1.21213417891258,0.668906941101263,-0.3251112254148,0.179127439285414,-0.241444541678176,0.108542609406758,-0.197522284047441,0.0716866403926932,-0.219597414419467,0.203264067664979,-0.182110364706459,0.116856868290051,-0.163413350259709,0.0713705596325414,0.79,617.694876248379,40,"strict",0.078910219287159
"1020",1020,1020,-0.0863715599542236,-0.0750416274743493,0.305668903115781,0.0909781958052818,-0.0440369611768568,-0.0566684253391569,1.09428282068744,0.655744985923196,-0.391197791487915,0.183060320321966,-0.280749351676757,0.126336653689064,-0.232421802374939,0.0857153942744458,-0.240835795865026,0.178950117161914,-0.196982359417982,0.109407163048025,-0.17881720879353,0.065659754202882,0.79,896.72241848025,50,"strict",0.078910219287159
"1021",1021,1021,-0.0750012263443628,-0.0697732425441582,0.909012017518245,0.136589937483326,-0.0340421532564277,-0.0426439856791512,0.92394676586114,0.712560129369828,-0.329111186131424,0.170576562801788,-0.243813879454715,0.115297458607458,-0.20050592724096,0.0839685463221467,-0.214707199043086,0.157528181812916,-0.173613273565456,0.104550921822751,-0.153860173680663,0.0717186042504949,0.79,1054.29203453439,60,"strict",0.078910219287159
"1022",1022,1022,-0.0621612086616959,-0.0478129395715758,0.783267548062407,0.311355005185928,-0.0207866522668893,-0.0253430415658934,1.22949210866063,0.827337272984121,-0.350982606070209,0.173994763634292,-0.243889098585296,0.136144075019336,-0.188467365386349,0.117322134323115,-0.191525284560844,0.173831270115724,-0.161657902854704,0.11865767339047,-0.14892629599408,0.0858861732867919,0.79,1018.74018117099,70,"strict",0.078910219287159
"1023",1023,1023,-0.0502861040216378,-0.0278987641968539,1.20433741284421,0.530996512415158,-0.014568866804967,-0.0135559268055901,1.36897454847394,0.907151310383374,-0.345759467575545,0.180204853000235,-0.231248677818427,0.14066120615666,-0.165504526801562,0.122164430258928,-0.183235248779111,0.160210040599455,-0.155109863266486,0.106173268221982,-0.127121835781815,0.0881798961661866,0.79,1040.26724215552,80,"strict",0.078910219287159
"1024",1024,1024,0.0567497511660363,0.101451851305986,5.00423564685376,1.96944204203691,0.0226543286303603,0.0366439374319986,1.42620524698754,1.21964685263723,-0.32357054767807,0.297764446338201,-0.120633785697514,0.266559957379407,-0.0200641505637902,0.245502538661839,-0.229235458607173,0.228333012946213,-0.143580962951051,0.186415899149237,-0.0923141744375867,0.162039176657243,0.79,582.467962913577,90,"strict",0.078910219287159
"1025",1025,1025,-0.0258390261151535,-0.040982275789642,2.79357225899896,-0.0905991532639955,-0.0165095351519556,-0.0400554323627531,5.00735750294786,0.721511561321588,-0.361255149182787,0.307559422451491,-0.240552506465278,0.208114034180598,-0.187896548249888,0.159632821121146,-0.300609774589692,0.29637618098717,-0.219401361725531,0.219410574462061,-0.193994399949408,0.164037841315038,0.8,772.493717522727,10,"strict",0.063300549011587
"1026",1026,1026,0.110776803693704,0.107963161453158,3.4766400051219,4.14459355765295,0.0604548514705788,0.0622905778026107,1.75189252976864,1.56210322368077,0.0405131190614013,0.186762742621755,0.0577019954615226,0.161994201227583,0.0645017715856449,0.146899991921171,-0.04945401798069,0.163330793523111,-0.0175920043571013,0.133397770304963,0.0021933219718259,0.120570785322614,0.8,984.026726433654,100,"strict",0.063300549011587
"1027",1027,1027,-0.0115988124984749,-0.011216777314673,-3.12989135925465,-0.12135201106168,0.00406824986934286,-0.00977160065922369,6.17691744036286,0.923539434999153,-0.347460662286647,0.33821929179256,-0.232784520031199,0.227462910638112,-0.172781195692083,0.185781576804988,-0.302897880267641,0.33487840862865,-0.230426343807148,0.229396244989505,-0.194910755939609,0.177543102806161,0.8,533.897776973709,11,"strict",0.063300549011587
"1028",1028,1028,-0.0374847708034189,-0.0374290733453005,0.157367283581966,0.166232279139335,-0.00613712172817858,-0.0177376115649847,1.94718668082241,0.830450030620586,-0.274986354013538,0.195803336441707,-0.183451054654911,0.135271689344635,-0.14718523036748,0.0981036156151427,-0.199730256426736,0.218957971079068,-0.148487900420423,0.147066629213333,-0.130188352873884,0.100965783956253,0.8,682.615829497948,12,"strict",0.063300549011587
"1029",1029,1029,-0.0263928058881966,-0.0370608349228016,1.28563432828043,0.109477588738611,-0.00709964246863568,-0.0302483745140721,2.79577317728303,0.751736600333486,-0.288751772752849,0.235177030754247,-0.184616141335049,0.17857739885392,-0.155839579950553,0.130027624637067,-0.230199050069854,0.249839310319084,-0.171281395466391,0.178755125015028,-0.158268726270544,0.126453949596436,0.8,790.673686362357,13,"strict",0.063300549011587
"1030",1030,1030,-0.0408263267383092,-0.043261811840942,1.00734863777335,-0.0235816290304287,-0.0200150888272405,-0.0363270371965725,4.26153878343065,0.723001544220187,-0.334673448140281,0.241990180992739,-0.229278156391343,0.165145252110764,-0.173439695508125,0.130582605116542,-0.258749537596441,0.261571126771035,-0.195779875653426,0.166902490268863,-0.168126907193644,0.119402733456959,0.8,402.725455816334,14,"strict",0.063300549011587
"1031",1031,1031,-0.040787129210452,-0.0485580156920756,22.5445436346559,-0.0288841412912308,-0.0275572624709345,-0.0466508112915931,3.17444301147503,0.653871415055485,-0.315509035814869,0.252522357849381,-0.22213714601225,0.168796299618516,-0.184146341958415,0.118184142407934,-0.265496821295978,0.26695750341464,-0.206704374043812,0.171122738742049,-0.175633370126932,0.124328634260901,0.8,433.105335369541,15,"strict",0.063300549011587
"1032",1032,1032,-0.0221101447914816,-0.0263000727626145,-1.17221544633215,0.0361930409761137,-0.00688708341720455,-0.0240550942223255,4.55080270061188,0.818765197567634,-0.316091899902808,0.267931991935977,-0.21373153586592,0.197654889019465,-0.163313448718509,0.162637410257117,-0.281979817737327,0.293911528340689,-0.210739128566621,0.211333337064615,-0.171296657587657,0.171053098786369,0.8,376.319104799233,16,"strict",0.063300549011587
